6.05237e-26	4.54643e-26
6.05237e-26	4.54643e-26
6.05237e-26	4.54643e-26
6.05237e-26	4.54643e-26
6.05237e-26	4.54643e-26
6.05237e-26	4.54643e-26
6.05237e-26	4.54643e-26
6.05237e-26	4.54643e-26
6.05237e-26	4.54643e-26
6.05237e-26	4.54643e-26
6.05237e-26	4.54643e-26
-1.89635e-26	-1.4245e-26
-1.89635e-26	-1.4245e-26
-1.89635e-26	-1.4245e-26
-1.89635e-26	-1.4245e-26
-1.89635e-26	-1.4245e-26
-1.89635e-26	-1.4245e-26
-1.89635e-26	-1.4245e-26
-1.89635e-26	-1.4245e-26
-1.89635e-26	-1.4245e-26
-1.89635e-26	-1.4245e-26
5.94173e-27	4.46332e-27
5.94173e-27	4.46332e-27
5.94173e-27	4.46332e-27
5.94173e-27	4.46332e-27
5.94173e-27	4.46332e-27
5.94173e-27	4.46332e-27
5.94173e-27	4.46332e-27
5.94173e-27	4.46332e-27
5.94173e-27	4.46332e-27
-1.86172e-27	-1.39849e-27
-1.86172e-27	-1.39849e-27
-1.86172e-27	-1.39849e-27
-1.86172e-27	-1.39849e-27
-1.86172e-27	-1.39849e-27
-1.86172e-27	-1.39849e-27
-1.86172e-27	-1.39849e-27
-1.86172e-27	-1.39849e-27
5.83457e-28	4.38287e-28
5.83457e-28	4.38287e-28
5.83457e-28	4.38287e-28
5.83457e-28	4.38287e-28
5.83457e-28	4.38287e-28
5.83457e-28	4.38287e-28
5.83457e-28	4.38287e-28
-1.83341e-28	-1.37742e-28
-1.83341e-28	-1.37742e-28
-1.83341e-28	-1.37742e-28
-1.83341e-28	-1.37742e-28
-1.83341e-28	-1.37742e-28
-1.83341e-28	-1.37742e-28
-1.83341e-28	-1.37742e-28
5.95093e-29	4.47908e-29
5.95093e-29	4.47908e-29
5.95093e-29	4.47908e-29
5.95093e-29	4.47908e-29
5.95093e-29	4.47908e-29
5.95093e-29	4.47908e-29
-2.66698e-29	-2.04228e-29
-2.66698e-29	-2.04228e-29
-2.66698e-29	-2.04228e-29
-2.66698e-29	-2.04228e-29
-2.66698e-29	-2.04228e-29
3.94898e-29	3.13723e-29
3.94898e-29	3.13723e-29
3.94898e-29	3.13723e-29
3.94898e-29	3.13723e-29
3.94898e-29	3.13723e-29
-1.32913e-28	-1.07342e-28
-1.32913e-28	-1.07342e-28
-1.32913e-28	-1.07342e-28
-1.32913e-28	-1.07342e-28
5.07206e-28	4.13923e-28
5.07206e-28	4.13923e-28
5.07206e-28	4.13923e-28
5.07206e-28	4.13923e-28
-1.95204e-27	-1.61079e-27
-1.95204e-27	-1.61079e-27
-1.95204e-27	-1.61079e-27
-1.95204e-27	-1.61079e-27
7.49556e-27	6.26422e-27
7.49556e-27	6.26422e-27
7.49556e-27	6.26422e-27
-2.86771e-26	-2.43211e-26
-2.86771e-26	-2.43211e-26
-2.86771e-26	-2.43211e-26
1.09236e-25	9.42442e-26
1.09236e-25	9.42442e-26
-6.19706e-25	-4.89286e-25
-6.19706e-25	-4.89286e-25
-6.19706e-25	-4.89286e-25
1.05714e-08	8.72672e-09
6.07591e-09	4.79485e-09
7.8499e-09	6.32959e-09
3.76047e-09	3.21798e-09
2.23422e-09	2.18044e-09
1.94639e-09	2.0321e-09
1.98891e-09	2.10119e-09
2.17111e-09	2.25615e-09
-5.77737e-08	-4.95543e-08
