2.1587e-18	2.15869e-18
1.88096e-18	1.88095e-18
1.60322e-18	1.60321e-18
1.32548e-18	1.32548e-18
1.04774e-18	1.04774e-18
7.69998e-19	7.69997e-19
4.92259e-19	4.92258e-19
2.14519e-19	2.14519e-19
-6.32204e-20	-6.32203e-20
-3.4096e-19	-3.4096e-19
-6.187e-19	-6.18699e-19
-6.19739e-19	-6.19738e-19
-5.28774e-19	-5.28773e-19
-4.37808e-19	-4.37808e-19
-3.46843e-19	-3.46843e-19
-2.55878e-19	-2.55878e-19
-1.64913e-19	-1.64913e-19
-7.39478e-20	-7.39477e-20
1.70173e-20	1.70173e-20
1.07982e-19	1.07982e-19
1.98948e-19	1.98947e-19
1.93284e-19	1.93283e-19
1.4771e-19	1.4771e-19
1.02136e-19	1.02136e-19
5.65623e-20	5.65622e-20
1.09885e-20	1.09884e-20
-3.45852e-20	-3.45853e-20
-8.0159e-20	-8.0159e-20
-1.25733e-19	-1.25733e-19
-1.71307e-19	-1.71307e-19
-1.275e-19	-1.275e-19
-3.95148e-20	-3.95148e-20
4.84706e-20	4.84706e-20
1.36456e-19	1.36456e-19
2.24441e-19	2.24441e-19
3.12427e-19	3.12427e-19
4.00412e-19	4.00412e-19
4.88397e-19	4.88397e-19
3.45107e-19	3.45107e-19
4.60453e-22	4.60438e-22
-3.44186e-19	-3.44186e-19
-6.88832e-19	-6.88832e-19
-1.03348e-18	-1.03348e-18
-1.37812e-18	-1.37812e-18
-1.72277e-18	-1.72277e-18
-1.68105e-18	-1.68105e-18
-2.15201e-19	-2.15201e-19
1.25064e-18	1.25064e-18
2.71649e-18	2.71649e-18
4.18233e-18	4.18233e-18
5.64818e-18	5.64818e-18
7.11402e-18	7.11402e-18
3.76863e-18	3.76863e-18
-2.47153e-18	-2.47153e-18
-8.71168e-18	-8.71168e-18
-1.49518e-17	-1.49518e-17
-2.1192e-17	-2.1192e-17
-2.74321e-17	-2.74321e-17
-1.10286e-17	-1.10286e-17
1.53496e-17	1.53496e-17
4.17279e-17	4.17279e-17
6.81062e-17	6.81062e-17
9.44844e-17	9.44844e-17
7.20233e-17	7.20233e-17
-3.83791e-17	-3.83791e-17
-1.48781e-16	-1.48781e-16
-2.59184e-16	-2.59184e-16
-3.69586e-16	-3.69586e-16
-1.66473e-16	-1.66473e-16
2.89403e-16	2.89403e-16
7.45278e-16	7.45278e-16
1.20115e-15	1.20115e-15
1.12599e-15	1.12599e-15
-7.21379e-16	-7.21379e-16
-2.56875e-15	-2.56875e-15
-4.41612e-15	-4.41612e-15
-3.16028e-15	-3.16028e-15
4.12508e-15	4.12508e-15
1.14104e-14	1.14104e-14
1.86958e-14	1.86958e-14
-3.22101e-15	-3.22101e-15
-3.07791e-14	-3.07791e-14
-5.83373e-14	-5.83373e-14
-2.35534e-16	-2.35534e-16
9.69713e-14	9.69713e-14
1.94178e-13	1.94178e-13
-4.53521e-14	-4.53521e-14
-3.44214e-13	-3.44214e-13
-3.68694e-13	-3.68694e-13
2.54858e-13	2.54858e-13
8.7841e-13	8.7841e-13
0.113676	0.11369
0.229936	0.229972
0.353871	0.353944
0.476398	0.47651
0.594395	0.594541
0.709032	0.709199
0.821698	0.821868
0.933979	0.934121
0.99628	0.996295
