-3.40043e-29	-3.51054e-29
-2.07944e-29	-2.17809e-29
-7.58437e-30	-8.45648e-30
5.62562e-30	4.86797e-30
1.88356e-29	1.81924e-29
3.20456e-29	3.15169e-29
4.52556e-29	4.48413e-29
5.84656e-29	5.81658e-29
7.16755e-29	7.14902e-29
8.48855e-29	8.48147e-29
9.80955e-29	9.81391e-29
6.56488e-29	6.579e-29
1.8021e-29	1.82542e-29
-2.96068e-29	-2.92816e-29
-7.72346e-29	-7.68173e-29
-1.24862e-28	-1.24353e-28
-1.7249e-28	-1.71889e-28
-2.20118e-28	-2.19425e-28
-2.67746e-28	-2.66961e-28
-3.15374e-28	-3.14496e-28
-3.63001e-28	-3.62032e-28
-2.31679e-28	-2.31078e-28
-2.64476e-29	-2.64049e-29
1.78784e-28	1.78269e-28
3.84016e-28	3.82942e-28
5.89248e-28	5.87616e-28
7.9448e-28	7.92289e-28
9.99712e-28	9.96963e-28
1.20494e-27	1.20164e-27
1.41018e-27	1.40631e-27
8.77569e-28	8.75167e-28
-1.97375e-29	-1.96775e-29
-9.17044e-28	-9.14522e-28
-1.81435e-27	-1.80937e-27
-2.71166e-27	-2.70421e-27
-3.60896e-27	-3.59905e-27
-4.50627e-27	-4.4939e-27
-5.40358e-27	-5.38874e-27
-3.72101e-27	-3.71074e-27
2.07653e-28	2.07249e-28
4.13632e-27	4.12524e-27
8.06499e-27	8.04323e-27
1.19937e-26	1.19612e-26
1.59223e-26	1.58792e-26
1.9851e-26	1.97972e-26
1.92714e-26	1.92194e-26
2.07509e-27	2.07043e-27
-1.51213e-26	-1.50785e-26
-3.23176e-26	-3.22275e-26
-4.9514e-26	-4.93764e-26
-6.67103e-26	-6.65253e-26
-8.39066e-26	-8.36743e-26
-4.33649e-26	-4.32445e-26
3.19158e-26	3.18285e-26
1.07197e-25	1.06901e-25
1.82477e-25	1.81974e-25
2.57758e-25	2.57047e-25
3.33039e-25	3.3212e-25
1.27236e-25	1.26902e-25
-2.02387e-25	-2.01787e-25
-5.32009e-25	-5.30477e-25
-8.61632e-25	-8.59166e-25
-1.19125e-24	-1.18785e-24
-8.87873e-25	-8.85347e-25
5.55308e-25	5.53706e-25
1.99849e-24	1.99276e-24
3.44167e-24	3.43181e-24
4.88485e-24	4.87087e-24
2.03176e-24	2.02556e-24
-4.28507e-24	-4.2739e-24
-1.06019e-23	-1.05734e-23
-1.69187e-23	-1.68728e-23
-1.54033e-23	-1.53614e-23
1.22503e-23	1.22165e-23
3.99039e-23	3.97945e-23
6.75575e-23	6.73724e-23
4.46626e-23	4.45423e-23
-7.64476e-23	-7.62305e-23
-1.97558e-22	-1.97003e-22
-3.18668e-22	-3.17776e-22
1.05963e-22	1.05728e-22
6.36022e-22	6.34376e-22
1.16608e-21	1.16303e-21
-2.60619e-22	-2.60037e-22
-2.58061e-21	-2.57409e-21
-4.9006e-21	-4.88813e-21
3.38842e-21	3.37944e-21
1.35467e-20	1.35115e-20
7.45642e-21	7.4371e-21
-3.70094e-20	-3.69132e-20
-8.14752e-20	-8.12635e-20
6.1378e-10	5.57319e-10
9.88568e-10	9.05241e-10
9.08406e-10	8.38051e-10
3.62049e-10	3.44214e-10
-3.7287e-11	-1.77088e-11
-2.40473e-10	-2.02552e-10
-3.12053e-10	-2.69271e-10
-2.9191e-10	-2.54476e-10
-3.16842e-11	-2.7701e-11
